entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label
dev_3005,edge_device,2026-07-06 04:12:43,192.168.1.105,"Julieport, Factory-Floor",/telemetry/upload,token,9.66,['EXEC /sync'],RTOS v2.0 | MAC:c0:2e:57:c7:2b:bb,normal
dev_3007,edge_device,2026-07-06 04:17:37,192.168.1.107,"Lake Theresa, Factory-Floor",/status,token,122.56,['EXEC /sync'],RTOS v4.0 | MAC:dc:fe:19:bb:ad:54,normal
dev_3005,edge_device,2026-07-06 04:19:25,192.168.1.105,"Julieport, Factory-Floor",/status,token,174.93,['EXEC /sync'],RTOS v2.0 | MAC:c0:2e:57:c7:2b:bb,normal
dev_3005,edge_device,2026-07-06 04:23:39,192.168.1.105,"Julieport, Factory-Floor",/status,token,270.36,['EXEC /sync'],RTOS v2.0 | MAC:c0:2e:57:c7:2b:bb,normal
dev_3013,edge_device,2026-07-06 04:24:52,192.168.1.113,"Ellisport, Factory-Floor",/status,token,207.81,['EXEC /sync'],RTOS v3.0 | MAC:7e:9d:82:57:8a:dd,normal
dev_3007,edge_device,2026-07-06 04:29:37,192.168.1.107,"Lake Theresa, Factory-Floor",/status,token,5.63,['EXEC /sync'],RTOS v4.0 | MAC:dc:fe:19:bb:ad:54,normal
dev_3001,edge_device,2026-07-06 04:30:09,192.168.1.101,"Robertsberg, Factory-Floor",/telemetry/upload,token,84.57,['EXEC /sync'],RTOS v4.0 | MAC:b6:36:8a:0b:48:ac,normal
dev_3004,edge_device,2026-07-06 04:30:36,192.168.1.104,"Port Timothyberg, Factory-Floor",/status,token,224.63,['EXEC /sync'],RTOS v1.0 | MAC:3a:5a:a2:25:59:57,normal
dev_3017,edge_device,2026-07-06 04:30:43,192.168.1.117,"Port Brian, Factory-Floor",/status,token,139.22,['EXEC /sync'],RTOS v3.0 | MAC:2a:69:0d:fe:d0:7e,normal
svc_2001,service_account,2026-07-06 04:34:58,10.0.0.127,DataCenter-US-East,/internal/backup,certificate,272.48,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3010,edge_device,2026-07-06 04:36:36,192.168.1.110,"East Heather, Factory-Floor",/telemetry/upload,token,184.57,['EXEC /sync'],RTOS v4.0 | MAC:a0:20:8e:ec:42:f6,normal
svc_2000,service_account,2026-07-06 04:38:31,10.0.0.194,DataCenter-US-East,/healthcheck,certificate,143.68,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2006,service_account,2026-07-06 04:41:38,10.0.0.215,DataCenter-US-East,/internal/sync,certificate,207.27,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3009,edge_device,2026-07-06 04:43:24,192.168.1.109,"New Brianna, Factory-Floor",/telemetry/upload,biometric,149.18,['EXEC /sync'],RTOS v3.0 | MAC:04:8a:a2:2f:4c:34,normal
dev_3016,edge_device,2026-07-06 04:43:43,192.168.1.116,"Brewerland, Factory-Floor",/status,token,75.3,['EXEC /sync'],RTOS v4.0 | MAC:d4:bb:67:54:38:05,normal
dev_3019,edge_device,2026-07-06 04:45:58,192.168.1.119,"Alexandrafurt, Factory-Floor",/status,biometric,31.22,['EXEC /sync'],RTOS v1.0 | MAC:54:3c:eb:3d:b9:99,normal
dev_3016,edge_device,2026-07-06 04:47:18,192.168.1.116,"Brewerland, Factory-Floor",/telemetry/upload,token,248.79,['EXEC /sync'],RTOS v4.0 | MAC:d4:bb:67:54:38:05,normal
svc_2002,service_account,2026-07-06 04:49:12,10.0.0.46,DataCenter-US-East,/internal/backup,certificate,61.2,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2009,service_account,2026-07-06 04:49:14,10.0.0.116,DataCenter-US-East,/internal/sync,certificate,276.2,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2007,service_account,2026-07-06 04:51:06,10.0.0.12,DataCenter-US-East,/internal/sync,certificate,138.27,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3003,edge_device,2026-07-06 04:56:28,192.168.1.103,"Crystalburgh, Factory-Floor",/status,biometric,228.26,['EXEC /sync'],RTOS v2.0 | MAC:c2:3d:f4:96:5e:bc,normal
dev_3017,edge_device,2026-07-06 04:58:11,192.168.1.117,"Port Brian, Factory-Floor",/telemetry/upload,token,76.31,['EXEC /sync'],RTOS v3.0 | MAC:2a:69:0d:fe:d0:7e,normal
svc_2008,service_account,2026-07-06 04:59:44,10.0.0.137,DataCenter-US-East,/healthcheck,certificate,44.23,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3006,edge_device,2026-07-06 05:00:15,192.168.1.106,"Brandonburgh, Factory-Floor",/status,token,120.17,['EXEC /sync'],RTOS v3.0 | MAC:32:6f:58:23:49:b0,normal
svc_2006,service_account,2026-07-06 05:01:36,10.0.0.215,DataCenter-US-East,/healthcheck,certificate,108.85,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3001,edge_device,2026-07-06 05:03:23,192.168.1.101,"Robertsberg, Factory-Floor",/status,token,36.54,['EXEC /sync'],RTOS v4.0 | MAC:b6:36:8a:0b:48:ac,normal
dev_3002,edge_device,2026-07-06 05:06:03,192.168.1.102,"Debraton, Factory-Floor",/telemetry/upload,token,2.71,['EXEC /sync'],RTOS v1.0 | MAC:ac:2f:ec:5e:33:99,normal
dev_3017,edge_device,2026-07-06 05:09:09,192.168.1.117,"Port Brian, Factory-Floor",/telemetry/upload,token,21.56,['EXEC /sync'],RTOS v3.0 | MAC:2a:69:0d:fe:d0:7e,normal
dev_3002,edge_device,2026-07-06 05:09:34,192.168.1.102,"Debraton, Factory-Floor",/status,token,152.58,['EXEC /sync'],RTOS v1.0 | MAC:ac:2f:ec:5e:33:99,normal
dev_3011,edge_device,2026-07-06 05:12:48,192.168.1.111,"Muellerstad, Factory-Floor",/telemetry/upload,token,260.02,['EXEC /sync'],RTOS v3.0 | MAC:d4:a9:07:1b:7a:67,normal
dev_3007,edge_device,2026-07-06 05:12:55,192.168.1.107,"Lake Theresa, Factory-Floor",/status,token,209.67,['EXEC /sync'],RTOS v4.0 | MAC:dc:fe:19:bb:ad:54,normal
svc_2004,service_account,2026-07-06 05:18:50,10.0.0.107,DataCenter-US-East,/healthcheck,certificate,61.84,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2005,service_account,2026-07-06 05:20:34,10.0.0.63,DataCenter-US-East,/internal/backup,certificate,168.73,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2002,service_account,2026-07-06 05:21:02,10.0.0.46,DataCenter-US-East,/internal/backup,certificate,250.06,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2001,service_account,2026-07-06 05:23:59,10.0.0.127,DataCenter-US-East,/internal/backup,certificate,124.32,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3006,edge_device,2026-07-06 05:25:26,192.168.1.106,"Brandonburgh, Factory-Floor",/status,token,175.4,['EXEC /sync'],RTOS v3.0 | MAC:32:6f:58:23:49:b0,normal
svc_2004,service_account,2026-07-06 05:29:31,10.0.0.107,DataCenter-US-East,/internal/sync,certificate,35.18,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3012,edge_device,2026-07-06 05:29:49,192.168.1.112,"North Jennifer, Factory-Floor",/status,biometric,20.36,['EXEC /sync'],RTOS v4.0 | MAC:f2:7d:b6:62:29:eb,normal
dev_3013,edge_device,2026-07-06 05:30:41,192.168.1.113,"Ellisport, Factory-Floor",/status,token,229.29,['EXEC /sync'],RTOS v3.0 | MAC:7e:9d:82:57:8a:dd,normal
dev_3002,edge_device,2026-07-06 05:34:17,192.168.1.102,"Debraton, Factory-Floor",/status,token,236.29,['EXEC /sync'],RTOS v1.0 | MAC:ac:2f:ec:5e:33:99,normal
svc_2009,service_account,2026-07-06 05:35:46,10.0.0.116,DataCenter-US-East,/internal/sync,certificate,242.64,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2007,service_account,2026-07-06 05:36:00,10.0.0.12,DataCenter-US-East,/internal/backup,certificate,44.28,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3011,edge_device,2026-07-06 05:42:35,192.168.1.111,"Muellerstad, Factory-Floor",/telemetry/upload,token,291.91,['EXEC /sync'],RTOS v3.0 | MAC:d4:a9:07:1b:7a:67,normal
dev_3005,edge_device,2026-07-06 05:42:50,192.168.1.105,"Julieport, Factory-Floor",/status,token,181.09,['EXEC /sync'],RTOS v2.0 | MAC:c0:2e:57:c7:2b:bb,normal
dev_3003,edge_device,2026-07-06 05:46:03,192.168.1.103,"Crystalburgh, Factory-Floor",/telemetry/upload,biometric,55.19,['EXEC /sync'],RTOS v2.0 | MAC:c2:3d:f4:96:5e:bc,normal
svc_2001,service_account,2026-07-06 05:46:13,10.0.0.127,DataCenter-US-East,/healthcheck,certificate,160.63,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3006,edge_device,2026-07-06 05:46:25,192.168.1.106,"Brandonburgh, Factory-Floor",/status,token,116.19,['EXEC /sync'],RTOS v3.0 | MAC:32:6f:58:23:49:b0,normal
dev_3015,edge_device,2026-07-06 05:50:28,192.168.1.115,"Mooreside, Factory-Floor",/status,token,238.74,['EXEC /sync'],RTOS v1.0 | MAC:50:8b:5a:1b:16:c1,normal
dev_3010,edge_device,2026-07-06 05:52:21,192.168.1.110,"East Heather, Factory-Floor",/telemetry/upload,token,243.77,['EXEC /sync'],RTOS v4.0 | MAC:a0:20:8e:ec:42:f6,normal
svc_2008,service_account,2026-07-06 05:54:56,10.0.0.137,DataCenter-US-East,/healthcheck,certificate,163.11,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2001,service_account,2026-07-06 05:58:35,10.0.0.127,DataCenter-US-East,/healthcheck,certificate,99.03,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2005,service_account,2026-07-06 06:04:23,10.0.0.63,DataCenter-US-East,/internal/sync,certificate,200.52,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3003,edge_device,2026-07-06 06:04:56,192.168.1.103,"Crystalburgh, Factory-Floor",/status,biometric,108.03,['EXEC /sync'],RTOS v2.0 | MAC:c2:3d:f4:96:5e:bc,normal
svc_2005,service_account,2026-07-06 06:06:03,10.0.0.63,DataCenter-US-East,/internal/backup,certificate,167.47,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2004,service_account,2026-07-06 06:07:16,10.0.0.107,DataCenter-US-East,/internal/sync,certificate,37.81,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3005,edge_device,2026-07-06 06:10:22,192.168.1.105,"Julieport, Factory-Floor",/telemetry/upload,token,44.63,['EXEC /sync'],RTOS v2.0 | MAC:c0:2e:57:c7:2b:bb,normal
svc_2002,service_account,2026-07-06 06:13:37,10.0.0.46,DataCenter-US-East,/internal/backup,certificate,27.28,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2009,service_account,2026-07-06 06:18:10,10.0.0.116,DataCenter-US-East,/internal/backup,certificate,198.65,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3002,edge_device,2026-07-06 06:18:13,192.168.1.102,"Debraton, Factory-Floor",/status,token,275.69,['EXEC /sync'],RTOS v1.0 | MAC:ac:2f:ec:5e:33:99,normal
dev_3019,edge_device,2026-07-06 06:19:07,192.168.1.119,"Alexandrafurt, Factory-Floor",/telemetry/upload,biometric,169.43,['EXEC /sync'],RTOS v1.0 | MAC:54:3c:eb:3d:b9:99,normal
dev_3001,edge_device,2026-07-06 06:25:25,192.168.1.101,"Robertsberg, Factory-Floor",/status,token,18.45,['EXEC /sync'],RTOS v4.0 | MAC:b6:36:8a:0b:48:ac,normal
dev_3017,edge_device,2026-07-06 06:27:05,192.168.1.117,"Port Brian, Factory-Floor",/status,token,46.3,['EXEC /sync'],RTOS v3.0 | MAC:2a:69:0d:fe:d0:7e,normal
dev_3014,edge_device,2026-07-06 06:34:05,192.168.1.114,"Christineburgh, Factory-Floor",/telemetry/upload,token,235.43,['EXEC /sync'],RTOS v1.0 | MAC:52:b3:a7:34:85:f6,normal
svc_2000,service_account,2026-07-06 06:35:05,10.0.0.194,DataCenter-US-East,/healthcheck,certificate,196.15,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3000,edge_device,2026-07-06 06:36:13,192.168.1.100,"Davidchester, Factory-Floor",/status,token,220.13,['EXEC /sync'],RTOS v4.0 | MAC:b6:b7:33:d5:c0:7d,normal
svc_2005,service_account,2026-07-06 06:39:16,10.0.0.63,DataCenter-US-East,/internal/sync,certificate,138.29,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3012,edge_device,2026-07-06 06:39:59,192.168.1.112,"North Jennifer, Factory-Floor",/telemetry/upload,biometric,219.26,['EXEC /sync'],RTOS v4.0 | MAC:f2:7d:b6:62:29:eb,normal
svc_2004,service_account,2026-07-06 06:40:01,10.0.0.107,DataCenter-US-East,/healthcheck,certificate,240.38,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3009,edge_device,2026-07-06 06:40:26,192.168.1.109,"New Brianna, Factory-Floor",/telemetry/upload,biometric,172.19,['EXEC /sync'],RTOS v3.0 | MAC:04:8a:a2:2f:4c:34,normal
dev_3014,edge_device,2026-07-06 06:42:43,192.168.1.114,"Christineburgh, Factory-Floor",/status,token,17.64,['EXEC /sync'],RTOS v1.0 | MAC:52:b3:a7:34:85:f6,normal
dev_3008,edge_device,2026-07-06 06:44:44,192.168.1.108,"Craigmouth, Factory-Floor",/status,token,85.92,['EXEC /sync'],RTOS v4.0 | MAC:f8:16:6c:08:1f:34,normal
dev_3007,edge_device,2026-07-06 06:46:33,192.168.1.107,"Lake Theresa, Factory-Floor",/telemetry/upload,token,243.83,['EXEC /sync'],RTOS v4.0 | MAC:dc:fe:19:bb:ad:54,normal
svc_2005,service_account,2026-07-06 06:53:15,10.0.0.63,DataCenter-US-East,/internal/sync,certificate,177.83,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2000,service_account,2026-07-06 06:54:39,10.0.0.194,DataCenter-US-East,/internal/backup,certificate,176.46,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2007,service_account,2026-07-06 06:54:55,10.0.0.12,DataCenter-US-East,/healthcheck,certificate,3.18,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3016,edge_device,2026-07-06 06:55:12,192.168.1.116,"Brewerland, Factory-Floor",/status,token,42.37,['EXEC /sync'],RTOS v4.0 | MAC:d4:bb:67:54:38:05,normal
dev_3014,edge_device,2026-07-06 06:57:00,192.168.1.114,"Christineburgh, Factory-Floor",/status,token,109.06,['EXEC /sync'],RTOS v1.0 | MAC:52:b3:a7:34:85:f6,normal
svc_2004,service_account,2026-07-06 06:58:28,10.0.0.107,DataCenter-US-East,/internal/backup,certificate,49.94,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3007,edge_device,2026-07-06 06:58:32,192.168.1.107,"Lake Theresa, Factory-Floor",/status,token,63.99,['EXEC /sync'],RTOS v4.0 | MAC:dc:fe:19:bb:ad:54,normal
dev_3010,edge_device,2026-07-06 06:59:57,192.168.1.110,"East Heather, Factory-Floor",/status,token,214.69,['EXEC /sync'],RTOS v4.0 | MAC:a0:20:8e:ec:42:f6,normal
svc_2003,service_account,2026-07-06 07:01:37,10.0.0.55,DataCenter-US-East,/internal/backup,certificate,109.71,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2005,service_account,2026-07-06 07:09:46,10.0.0.63,DataCenter-US-East,/internal/backup,certificate,189.23,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3008,edge_device,2026-07-06 07:14:12,192.168.1.108,"Craigmouth, Factory-Floor",/telemetry/upload,token,15.19,['EXEC /sync'],RTOS v4.0 | MAC:f8:16:6c:08:1f:34,normal
dev_3008,edge_device,2026-07-06 07:15:56,192.168.1.108,"Craigmouth, Factory-Floor",/status,token,98.57,['EXEC /sync'],RTOS v4.0 | MAC:f8:16:6c:08:1f:34,normal
dev_3005,edge_device,2026-07-06 07:18:37,192.168.1.105,"Julieport, Factory-Floor",/telemetry/upload,token,116.35,['EXEC /sync'],RTOS v2.0 | MAC:c0:2e:57:c7:2b:bb,normal
dev_3008,edge_device,2026-07-06 07:20:35,192.168.1.108,"Craigmouth, Factory-Floor",/telemetry/upload,token,207.39,['EXEC /sync'],RTOS v4.0 | MAC:f8:16:6c:08:1f:34,normal
dev_3001,edge_device,2026-07-06 07:25:07,192.168.1.101,"Robertsberg, Factory-Floor",/telemetry/upload,token,277.2,['EXEC /sync'],RTOS v4.0 | MAC:b6:36:8a:0b:48:ac,normal
dev_3013,edge_device,2026-07-06 07:27:52,192.168.1.113,"Ellisport, Factory-Floor",/status,token,99.8,['EXEC /sync'],RTOS v3.0 | MAC:7e:9d:82:57:8a:dd,normal
dev_3007,edge_device,2026-07-06 07:28:51,192.168.1.107,"Lake Theresa, Factory-Floor",/status,token,284.35,['EXEC /sync'],RTOS v4.0 | MAC:dc:fe:19:bb:ad:54,normal
svc_2009,service_account,2026-07-06 07:35:32,10.0.0.116,DataCenter-US-East,/healthcheck,certificate,96.48,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3003,edge_device,2026-07-06 07:36:18,192.168.1.103,"Crystalburgh, Factory-Floor",/status,biometric,298.14,['EXEC /sync'],RTOS v2.0 | MAC:c2:3d:f4:96:5e:bc,normal
svc_2001,service_account,2026-07-06 07:36:42,10.0.0.127,DataCenter-US-East,/healthcheck,certificate,63.82,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3009,edge_device,2026-07-06 07:37:19,192.168.1.109,"New Brianna, Factory-Floor",/telemetry/upload,biometric,246.05,['EXEC /sync'],RTOS v3.0 | MAC:04:8a:a2:2f:4c:34,normal
dev_3013,edge_device,2026-07-06 07:37:42,192.168.1.113,"Ellisport, Factory-Floor",/status,token,256.85,['EXEC /sync'],RTOS v3.0 | MAC:7e:9d:82:57:8a:dd,normal
dev_3007,edge_device,2026-07-06 07:38:11,192.168.1.107,"Lake Theresa, Factory-Floor",/telemetry/upload,token,3.13,['EXEC /sync'],RTOS v4.0 | MAC:dc:fe:19:bb:ad:54,normal
dev_3017,edge_device,2026-07-06 07:44:03,192.168.1.117,"Port Brian, Factory-Floor",/telemetry/upload,token,80.16,['EXEC /sync'],RTOS v3.0 | MAC:2a:69:0d:fe:d0:7e,normal
dev_3019,edge_device,2026-07-06 07:48:30,192.168.1.119,"Alexandrafurt, Factory-Floor",/telemetry/upload,biometric,79.03,['EXEC /sync'],RTOS v1.0 | MAC:54:3c:eb:3d:b9:99,normal
svc_2007,service_account,2026-07-06 07:50:08,10.0.0.12,DataCenter-US-East,/internal/sync,certificate,224.82,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3013,edge_device,2026-07-06 07:52:01,192.168.1.113,"Ellisport, Factory-Floor",/telemetry/upload,token,162.28,['EXEC /sync'],RTOS v3.0 | MAC:7e:9d:82:57:8a:dd,normal
dev_3016,edge_device,2026-07-06 07:53:07,192.168.1.116,"Brewerland, Factory-Floor",/telemetry/upload,token,238.28,['EXEC /sync'],RTOS v4.0 | MAC:d4:bb:67:54:38:05,normal
svc_2000,service_account,2026-07-06 07:55:23,10.0.0.194,DataCenter-US-East,/internal/sync,certificate,218.83,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3004,edge_device,2026-07-06 07:55:24,192.168.1.104,"Port Timothyberg, Factory-Floor",/telemetry/upload,token,199.51,['EXEC /sync'],RTOS v1.0 | MAC:3a:5a:a2:25:59:57,normal
svc_2009,service_account,2026-07-06 07:55:49,10.0.0.116,DataCenter-US-East,/internal/sync,certificate,180.05,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
usr_1005,user,2026-07-06 08:00:44,13.2.208.4,"East Andrea, Lebanon",/reports,token,225.48,"['GET /index', 'POST /data']",macOS 14.1 | Chrome 122.0,normal
dev_3002,edge_device,2026-07-06 08:06:42,192.168.1.102,"Debraton, Factory-Floor",/telemetry/upload,token,261.3,['EXEC /sync'],RTOS v1.0 | MAC:ac:2f:ec:5e:33:99,normal
usr_1028,user,2026-07-06 08:13:23,214.250.24.87,"Philipville, Guam",/profile,token,95.41,"['GET /index', 'POST /data']",macOS 14.3 | Chrome 127.0,normal
usr_1006,user,2026-07-06 08:14:13,79.116.129.73,"Port Brian, Zambia",/dashboard,token,4.2,"['GET /index', 'POST /data']",macOS 14.3 | Chrome 124.0,normal
svc_2002,service_account,2026-07-06 08:14:14,10.0.0.46,DataCenter-US-East,/internal/sync,certificate,123.67,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3013,edge_device,2026-07-06 08:16:38,192.168.1.113,"Ellisport, Factory-Floor",/status,token,200.32,['EXEC /sync'],RTOS v3.0 | MAC:7e:9d:82:57:8a:dd,normal
usr_1023,user,2026-07-06 08:17:41,212.209.228.156,"Timothyport, Botswana",/profile,token,140.32,"['GET /index', 'POST /data']",macOS 14.3 | Chrome 121.0,normal
usr_1011,user,2026-07-06 08:19:58,202.219.245.118,"Benjaminfort, Papua New Guinea",/profile,token,62.58,"['GET /index', 'POST /data']",macOS 14.1 | Chrome 124.0,normal
usr_1031,user,2026-07-06 08:20:22,210.70.23.234,"Lake Richard, Vietnam",/reports,token,251.81,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 122.0,normal
usr_1049,user,2026-07-06 08:21:14,221.89.95.218,"Oconnorberg, Norway",/api/v1/data,token,278.37,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 121.0,normal
usr_1038,user,2026-07-06 08:22:12,206.22.12.144,"West Lori, Bhutan",/reports,token,38.84,"['GET /index', 'POST /data']",macOS 14.0 | Chrome 124.0,normal
dev_3017,edge_device,2026-07-06 08:23:03,192.168.1.117,"Port Brian, Factory-Floor",/status,token,125.56,['EXEC /sync'],RTOS v3.0 | MAC:2a:69:0d:fe:d0:7e,normal
dev_3001,edge_device,2026-07-06 08:23:53,192.168.1.101,"Robertsberg, Factory-Floor",/telemetry/upload,token,113.62,['EXEC /sync'],RTOS v4.0 | MAC:b6:36:8a:0b:48:ac,normal
usr_1041,user,2026-07-06 08:25:23,159.238.39.12,"Lake Martinstad, Seychelles",/reports,token,140.29,"['GET /index', 'POST /data']",macOS 14.3 | Chrome 122.0,normal
usr_1045,user,2026-07-06 08:25:24,201.129.254.219,"Grahamborough, Malaysia",/dashboard,token,55.41,"['GET /index', 'POST /data']",macOS 14.3 | Chrome 126.0,normal
usr_1002,user,2026-07-06 08:25:27,55.113.106.89,"South Joseph, American Samoa",/api/v1/data,token,80.52,"['GET /index', 'POST /data']",macOS 14.1 | Chrome 121.0,normal
usr_1007,user,2026-07-06 08:31:45,114.104.190.52,"Clairemouth, Nepal",/dashboard,token,9.11,"['GET /index', 'POST /data']",macOS 14.3 | Chrome 129.0,normal
dev_3013,edge_device,2026-07-06 08:32:03,192.168.1.113,"Ellisport, Factory-Floor",/telemetry/upload,token,172.05,['EXEC /sync'],RTOS v3.0 | MAC:7e:9d:82:57:8a:dd,normal
dev_3008,edge_device,2026-07-06 08:32:23,192.168.1.108,"Craigmouth, Factory-Floor",/telemetry/upload,token,108.59,['EXEC /sync'],RTOS v4.0 | MAC:f8:16:6c:08:1f:34,normal
usr_1029,user,2026-07-06 08:32:56,36.1.159.45,"North Phillipchester, Taiwan",/profile,token,47.81,"['GET /index', 'POST /data']",macOS 14.3 | Chrome 121.0,normal
svc_2004,service_account,2026-07-06 08:37:18,10.0.0.107,DataCenter-US-East,/internal/backup,certificate,76.15,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3015,edge_device,2026-07-06 08:39:00,192.168.1.115,"Mooreside, Factory-Floor",/status,token,47.64,['EXEC /sync'],RTOS v1.0 | MAC:50:8b:5a:1b:16:c1,normal
svc_2001,service_account,2026-07-06 08:39:26,10.0.0.127,DataCenter-US-East,/internal/backup,certificate,277.87,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3013,edge_device,2026-07-06 08:40:09,192.168.1.113,"Ellisport, Factory-Floor",/telemetry/upload,token,146.24,['EXEC /sync'],RTOS v3.0 | MAC:7e:9d:82:57:8a:dd,normal
usr_1027,user,2026-07-06 08:40:27,209.181.41.58,"Stevechester, Angola",/reports,token,83.11,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 121.0,normal
dev_3006,edge_device,2026-07-06 08:41:41,192.168.1.106,"Brandonburgh, Factory-Floor",/telemetry/upload,token,187.42,['EXEC /sync'],RTOS v3.0 | MAC:32:6f:58:23:49:b0,normal
usr_1022,user,2026-07-06 08:42:55,221.159.211.133,"South Adrianborough, Djibouti",/reports,token,222.86,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 125.0,normal
usr_1002,user,2026-07-06 08:42:55,55.113.106.89,"South Joseph, American Samoa",/dashboard,token,65.26,"['GET /index', 'POST /data']",macOS 14.1 | Chrome 121.0,normal
usr_1026,user,2026-07-06 08:43:37,204.27.29.7,"East Lisa, Albania",/dashboard,token,212.21,"['GET /index', 'POST /data']",macOS 14.1 | Chrome 127.0,normal
dev_3000,edge_device,2026-07-06 08:43:37,192.168.1.100,"Davidchester, Factory-Floor",/status,token,44.01,['EXEC /sync'],RTOS v4.0 | MAC:b6:b7:33:d5:c0:7d,normal
usr_1048,user,2026-07-06 08:45:06,205.90.19.158,"Lake Monica, Norfolk Island",/profile,token,72.9,"['GET /index', 'POST /data']",macOS 14.3 | Chrome 125.0,normal
